pays,code_pays,annee,produit,code_produit,nature,dispo_int,production,importation,exportation,variation_stock
Indonésie,101,2012,"Légumes, Autres",2605,végétal,9185.0,8607.0,697.0,119.0,0.0
Indonésie,101,2012,"Oranges, Mandarines",2611,végétal,1863.0,1612.0,256.0,5.0,
Indonésie,101,2012,Citrons & Limes,2612,végétal,3.0,,3.0,1.0,
Indonésie,101,2012,Pamplemousse,2613,végétal,4.0,,4.0,0.0,0.0
Indonésie,101,2012,"Agrumes, Autres",2614,végétal,0.0,,0.0,0.0,
Indonésie,101,2012,Bananes,2615,végétal,6179.0,6189.0,3.0,13.0,0.0
Indonésie,101,2012,Bananes plantains,2616,végétal,-1.0,,1.0,1.0,
Indonésie,101,2012,Pommes,2617,végétal,197.0,,198.0,0.0,
Indonésie,101,2012,Ananas,2618,végétal,1436.0,1782.0,1.0,347.0,0.0
Indonésie,101,2012,Dattes,2619,végétal,23.0,,23.0,0.0,
Indonésie,101,2012,Raisin,2620,végétal,69.0,,69.0,0.0,0.0
Indonésie,101,2012,"Fruits, Autres",2625,végétal,8571.0,8298.0,353.0,82.0,3.0
Indonésie,101,2012,Café,2630,végétal,122.0,691.0,86.0,738.0,83.0
Indonésie,101,2012,Feve de Cacao,2633,végétal,395.0,741.0,60.0,406.0,0.0
Indonésie,101,2012,Thé,2635,végétal,99.0,143.0,26.0,71.0,0.0
Indonésie,101,2012,Poivre,2640,végétal,29.0,88.0,4.0,63.0,0.0
Indonésie,101,2012,Piments,2641,végétal,18.0,0.0,19.0,1.0,
Indonésie,101,2012,Girofles,2642,végétal,101.0,100.0,7.0,6.0,
Indonésie,101,2012,"Épices, Autres",2645,végétal,218.0,237.0,48.0,66.0,0.0
Indonésie,101,2012,Vin,2655,végétal,-1.0,,0.0,1.0,0.0
Indonésie,101,2012,Bière,2656,végétal,257.0,265.0,0.0,8.0,
Indonésie,101,2012,Boissons Fermentés,2657,végétal,1.0,1.0,0.0,0.0,0.0
Indonésie,101,2012,Boissons Alcooliques,2658,végétal,30.0,30.0,1.0,0.0,
Indonésie,101,2012,"Alcool, non Comestible",2659,végétal,30.0,77.0,0.0,47.0,
Indonésie,101,2012,Aliments pour enfants,2680,végétal,5.0,,9.0,4.0,0.0
Indonésie,101,2012,Viande de Bovins,2731,animal,589.0,546.0,46.0,4.0,
Indonésie,101,2012,Viande d'Ovins/Caprins,2732,animal,113.0,112.0,1.0,0.0,
Indonésie,101,2012,Viande de Suides,2733,animal,730.0,729.0,1.0,0.0,
Indonésie,101,2012,Viande de Volailles,2734,animal,1768.0,1768.0,0.0,0.0,
Indonésie,101,2012,"Viande, Autre",2735,animal,-3.0,3.0,0.0,7.0,1.0
Indonésie,101,2012,Abats Comestible,2736,animal,424.0,417.0,7.0,0.0,0.0
Indonésie,101,2012,Graisses Animales Crue,2737,animal,15.0,112.0,11.0,132.0,24.0
Indonésie,101,2012,"Beurre, Ghee",2740,animal,14.0,,14.0,0.0,
Indonésie,101,2012,Crème,2743,animal,13.0,10.0,4.0,0.0,
Indonésie,101,2012,Oeufs,2744,animal,1422.0,1416.0,6.0,0.0,
Indonésie,101,2012,Miel,2745,végétal,2.0,,2.0,1.0,0.0
Indonésie,101,2012,Poissons Eau Douce,2761,animal,2651.0,2710.0,4.0,63.0,0.0
Indonésie,101,2012,Perciform,2762,animal,1126.0,1152.0,1.0,27.0,0.0
Indonésie,101,2012,Poissons Pelagiques,2763,animal,3328.0,2968.0,671.0,311.0,0.0
Indonésie,101,2012,"Poissons Marins, Autres",2764,animal,136.0,532.0,20.0,416.0,0.0
Indonésie,101,2012,Crustacés,2765,animal,490.0,771.0,9.0,289.0,
Indonésie,101,2012,Cephalopodes,2766,animal,116.0,175.0,5.0,64.0,
Indonésie,101,2012,"Mollusques, Autres",2767,animal,24.0,60.0,4.0,41.0,0.0
Indonésie,101,2012,Animaux Aquatiques Autre,2769,animal,28.0,52.0,0.0,24.0,0.0
Indonésie,101,2012,Plantes Aquatiques,2775,animal,5016.0,5176.0,2.0,161.0,
Indonésie,101,2012,Huiles de Poissons,2781,animal,17.0,6.0,11.0,0.0,
Indonésie,101,2012,Huiles de Foie de Poisso,2782,animal,1.0,0.0,1.0,0.0,
Indonésie,101,2012,Riz (Eq Blanchi),2805,végétal,46361.0,46060.0,1849.0,13.0,-1535.0
Indonésie,101,2012,Lait - Excl Beurre,2848,animal,3713.0,1365.0,2467.0,126.0,7.0
Indonésie,101,2013,Blé,2511,végétal,6812.0,,7074.0,262.0,0.0
Indonésie,101,2013,Orge,2513,végétal,66.0,,82.0,0.0,-16.0
Indonésie,101,2013,Maïs,2514,végétal,20738.0,18512.0,3272.0,46.0,-1000.0
Indonésie,101,2013,Seigle,2515,végétal,0.0,,0.0,0.0,0.0
Indonésie,101,2013,Avoine,2516,végétal,10.0,,10.0,0.0,
Indonésie,101,2013,Millet,2517,végétal,18.0,,18.0,0.0,
Indonésie,101,2013,Sorgho,2518,végétal,2.0,,2.0,0.0,0.0
Indonésie,101,2013,"Céréales, Autres",2520,végétal,11.0,,12.0,2.0,0.0
Indonésie,101,2013,Pommes de Terre,2531,végétal,1237.0,1023.0,222.0,8.0,0.0
Indonésie,101,2013,Manioc,2532,végétal,24219.0,23937.0,1102.0,820.0,0.0
Indonésie,101,2013,Patates douces,2533,végétal,2377.0,2387.0,0.0,10.0,
Indonésie,101,2013,"Racines, Nda",2534,végétal,401.0,420.0,1.0,19.0,
Indonésie,101,2013,"Sucre, canne",2536,végétal,33700.0,33700.0,0.0,0.0,
Indonésie,101,2013,"Sucre, betterave",2537,végétal,0.0,,0.0,0.0,
Indonésie,101,2013,Sucre non centrifugé,2541,végétal,0.0,0.0,,,
Indonésie,101,2013,Sucre Eq Brut,2542,végétal,4306.0,2080.0,3398.0,33.0,-1138.0
Indonésie,101,2013,Edulcorants Autres,2543,végétal,621.0,440.0,243.0,63.0,0.0
Indonésie,101,2013,Haricots,2546,végétal,286.0,205.0,99.0,18.0,
Indonésie,101,2013,Pois,2547,végétal,7.0,,7.0,0.0,
Indonésie,101,2013,Légumineuses Autres,2549,végétal,25.0,1.0,23.0,0.0,0.0
Indonésie,101,2013,Noix,2551,végétal,109.0,388.0,11.0,290.0,0.0
Indonésie,101,2013,Soja,2555,végétal,2565.0,780.0,1789.0,4.0,
Indonésie,101,2013,Arachides Decortiquees,2556,végétal,1230.0,938.0,299.0,7.0,0.0
Indonésie,101,2013,Graines de tournesol,2557,végétal,7.0,,7.0,0.0,
Indonésie,101,2013,Graines Colza/Moutarde,2558,végétal,1.0,,1.0,0.0,
Indonésie,101,2013,Graines de coton,2559,végétal,1.0,2.0,0.0,1.0,0.0
Indonésie,101,2013,Coco (Incl Coprah),2560,végétal,17546.0,18300.0,3.0,758.0,0.0
Indonésie,101,2013,Sésame,2561,végétal,10.0,,10.0,0.0,0.0
Indonésie,101,2013,Palmistes,2562,végétal,6880.0,6880.0,0.0,2.0,2.0
Indonésie,101,2013,Olives,2563,végétal,0.0,,0.0,,
Indonésie,101,2013,"Plantes Oleiferes, Autre",2570,végétal,175.0,340.0,13.0,178.0,0.0
Indonésie,101,2013,Huile de Soja,2571,végétal,405.0,380.0,25.0,0.0,
Indonésie,101,2013,Huile d'Arachide,2572,végétal,34.0,34.0,0.0,0.0,
Indonésie,101,2013,Huile de Tournesol,2573,végétal,8.0,3.0,5.0,0.0,0.0
Indonésie,101,2013,Huile de Colza&Moutarde,2574,végétal,5.0,,5.0,0.0,
Indonésie,101,2013,Huile Graines de Coton,2575,végétal,0.0,0.0,0.0,0.0,0.0
Indonésie,101,2013,Huile de Palmistes,2576,végétal,1417.0,3062.0,0.0,1645.0,
Indonésie,101,2013,Huile de Palme,2577,végétal,3714.0,26896.0,152.0,23333.0,0.0
Indonésie,101,2013,Huile de Coco,2578,végétal,220.0,868.0,3.0,651.0,0.0
Indonésie,101,2013,Huile de Sésame,2579,végétal,0.0,,0.0,0.0,0.0
Indonésie,101,2013,Huile d'Olive,2580,végétal,2.0,,2.0,0.0,0.0
Indonésie,101,2013,Huile de Son de Riz,2581,végétal,0.0,0.0,,,
Indonésie,101,2013,Huile de Germe de Maïs,2582,végétal,9.0,6.0,3.0,0.0,
Indonésie,101,2013,Huil Plantes Oleif Autr,2586,végétal,159.0,240.0,7.0,88.0,0.0
Indonésie,101,2013,Tomates,2601,végétal,985.0,947.0,38.0,0.0,0.0
Indonésie,101,2013,Oignons,2602,végétal,987.0,959.0,28.0,0.0,
Indonésie,101,2013,"Légumes, Autres",2605,végétal,8917.0,8338.0,680.0,101.0,0.0
Indonésie,101,2013,"Oranges, Mandarines",2611,végétal,1568.0,1411.0,162.0,5.0,
Indonésie,101,2013,Citrons & Limes,2612,végétal,5.0,,6.0,1.0,
Indonésie,101,2013,Pamplemousse,2613,végétal,2.0,,2.0,0.0,0.0
Indonésie,101,2013,"Agrumes, Autres",2614,végétal,0.0,,0.0,0.0,
Indonésie,101,2013,Bananes,2615,végétal,5355.0,5359.0,1.0,5.0,0.0
Indonésie,101,2013,Bananes plantains,2616,végétal,-6.0,,0.0,6.0,
Indonésie,101,2013,Pommes,2617,végétal,144.0,,145.0,1.0,
Indonésie,101,2013,Ananas,2618,végétal,1509.0,1837.0,1.0,329.0,0.0
Indonésie,101,2013,Dattes,2619,végétal,29.0,,29.0,0.0,
Indonésie,101,2013,Raisin,2620,végétal,47.0,,47.0,0.0,0.0
Indonésie,101,2013,"Fruits, Autres",2625,végétal,7570.0,7396.0,262.0,85.0,-3.0
Indonésie,101,2013,Café,2630,végétal,79.0,699.0,69.0,755.0,67.0
Indonésie,101,2013,Feve de Cacao,2633,végétal,429.0,778.0,80.0,429.0,0.0
Indonésie,101,2013,Thé,2635,végétal,98.0,148.0,22.0,72.0,0.0
Indonésie,101,2013,Poivre,2640,végétal,42.0,89.0,1.0,48.0,0.0
Indonésie,101,2013,Piments,2641,végétal,18.0,0.0,20.0,1.0,
Indonésie,101,2013,Girofles,2642,végétal,94.0,99.0,0.0,5.0,
Indonésie,101,2013,"Épices, Autres",2645,végétal,291.0,356.0,35.0,100.0,0.0
Indonésie,101,2013,Vin,2655,végétal,0.0,,0.0,1.0,0.0
Indonésie,101,2013,Bière,2656,végétal,273.0,280.0,0.0,8.0,
Indonésie,101,2013,Boissons Fermentés,2657,végétal,0.0,1.0,0.0,1.0,0.0
Indonésie,101,2013,Boissons Alcooliques,2658,végétal,26.0,26.0,1.0,0.0,
Indonésie,101,2013,"Alcool, non Comestible",2659,végétal,20.0,88.0,0.0,68.0,
Indonésie,101,2013,Aliments pour enfants,2680,végétal,6.0,,11.0,4.0,0.0
Indonésie,101,2013,Viande de Bovins,2731,animal,647.0,586.0,63.0,2.0,
Indonésie,101,2013,Viande d'Ovins/Caprins,2732,animal,115.0,114.0,1.0,0.0,
Indonésie,101,2013,Viande de Suides,2733,animal,746.0,743.0,3.0,0.0,
Indonésie,101,2013,Viande de Volailles,2734,animal,1874.0,1872.0,1.0,0.0,
Indonésie,101,2013,"Viande, Autre",2735,animal,-4.0,3.0,0.0,9.0,2.0
Indonésie,101,2013,Abats Comestible,2736,animal,453.0,444.0,9.0,0.0,0.0
Indonésie,101,2013,Graisses Animales Crue,2737,animal,57.0,116.0,10.0,91.0,22.0
Indonésie,101,2013,"Beurre, Ghee",2740,animal,23.0,,23.0,0.0,
Indonésie,101,2013,Crème,2743,animal,14.0,10.0,5.0,0.0,
Indonésie,101,2013,Oeufs,2744,animal,1511.0,1504.0,7.0,0.0,
Indonésie,101,2013,Miel,2745,végétal,2.0,,2.0,0.0,0.0
Indonésie,101,2013,Poissons Eau Douce,2761,animal,2651.0,2710.0,4.0,63.0,0.0
Indonésie,101,2013,Perciform,2762,animal,1126.0,1152.0,1.0,27.0,0.0
Indonésie,101,2013,Poissons Pelagiques,2763,animal,3328.0,2968.0,671.0,311.0,0.0
Indonésie,101,2013,"Poissons Marins, Autres",2764,animal,136.0,532.0,20.0,416.0,0.0
Indonésie,101,2013,Crustacés,2765,animal,490.0,771.0,9.0,289.0,
Indonésie,101,2013,Cephalopodes,2766,animal,116.0,175.0,5.0,64.0,
Indonésie,101,2013,"Mollusques, Autres",2767,animal,24.0,60.0,4.0,41.0,0.0
Indonésie,101,2013,Animaux Aquatiques Autre,2769,animal,28.0,52.0,0.0,24.0,0.0
Indonésie,101,2013,Plantes Aquatiques,2775,animal,5016.0,5176.0,2.0,161.0,
Indonésie,101,2013,Huiles de Poissons,2781,animal,17.0,6.0,11.0,0.0,
Indonésie,101,2013,Huiles de Foie de Poisso,2782,animal,1.0,0.0,1.0,0.0,
Indonésie,101,2013,Riz (Eq Blanchi),2805,végétal,46875.0,47544.0,485.0,29.0,-1125.0
Indonésie,101,2013,Lait - Excl Beurre,2848,animal,3863.0,1388.0,2589.0,122.0,7.0
Iran (République islamique d'),102,2012,Blé,2511,végétal,13733.0,8816.0,5448.0,439.0,-92.0
Iran (République islamique d'),102,2012,Orge,2513,végétal,4342.0,2768.0,1574.0,0.0,0.0
Iran (République islamique d'),102,2012,Maïs,2514,végétal,6470.0,1798.0,4678.0,7.0,0.0
Iran (République islamique d'),102,2012,Seigle,2515,végétal,0.0,0.0,0.0,0.0,
Iran (République islamique d'),102,2012,Avoine,2516,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2012,Millet,2517,végétal,19.0,10.0,9.0,0.0,0.0
Iran (République islamique d'),102,2012,Sorgho,2518,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2012,"Céréales, Autres",2520,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2012,Pommes de Terre,2531,végétal,5039.0,5069.0,9.0,39.0,
Iran (République islamique d'),102,2012,Manioc,2532,végétal,1.0,,1.0,0.0,
Iran (République islamique d'),102,2012,Patates douces,2533,végétal,0.0,,,0.0,
Iran (République islamique d'),102,2012,"Racines, Nda",2534,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2012,"Sucre, canne",2536,végétal,5361.0,5361.0,,,
Iran (République islamique d'),102,2012,"Sucre, betterave",2537,végétal,4105.0,4070.0,35.0,0.0,
Iran (République islamique d'),102,2012,Sucre Eq Brut,2542,végétal,2132.0,1310.0,1083.0,72.0,-189.0
Iran (République islamique d'),102,2012,Edulcorants Autres,2543,végétal,27.0,,29.0,1.0,0.0
Iran (République islamique d'),102,2012,Haricots,2546,végétal,186.0,182.0,4.0,0.0,0.0
Iran (République islamique d'),102,2012,Pois,2547,végétal,171.0,176.0,1.0,6.0,0.0
Iran (République islamique d'),102,2012,Légumineuses Autres,2549,végétal,491.0,480.0,16.0,5.0,0.0
Iran (République islamique d'),102,2012,Noix,2551,végétal,807.0,909.0,5.0,107.0,0.0
Iran (République islamique d'),102,2012,Soja,2555,végétal,421.0,174.0,356.0,2.0,-107.0
Iran (République islamique d'),102,2012,Arachides Decortiquees,2556,végétal,29.0,3.0,26.0,0.0,
Iran (République islamique d'),102,2012,Graines de tournesol,2557,végétal,90.0,74.0,15.0,0.0,
Iran (République islamique d'),102,2012,Graines Colza/Moutarde,2558,végétal,350.0,350.0,0.0,0.0,0.0
Iran (République islamique d'),102,2012,Graines de coton,2559,végétal,128.0,126.0,2.0,0.0,0.0
Iran (République islamique d'),102,2012,Coco (Incl Coprah),2560,végétal,13.0,,13.0,0.0,
Iran (République islamique d'),102,2012,Sésame,2561,végétal,35.0,28.0,7.0,0.0,
Iran (République islamique d'),102,2012,Palmistes,2562,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2012,Olives,2563,végétal,48.0,47.0,1.0,0.0,
Iran (République islamique d'),102,2012,"Plantes Oleiferes, Autre",2570,végétal,13.0,2.0,12.0,0.0,0.0
Iran (République islamique d'),102,2012,Huile de Soja,2571,végétal,592.0,69.0,510.0,46.0,60.0
Iran (République islamique d'),102,2012,Huile d'Arachide,2572,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2012,Huile de Tournesol,2573,végétal,241.0,32.0,334.0,25.0,-100.0
Iran (République islamique d'),102,2012,Huile de Colza&Moutarde,2574,végétal,137.0,136.0,1.0,0.0,
Iran (République islamique d'),102,2012,Huile Graines de Coton,2575,végétal,8.0,13.0,4.0,9.0,
Iran (République islamique d'),102,2012,Huile de Palmistes,2576,végétal,4.0,,4.0,0.0,
Iran (République islamique d'),102,2012,Huile de Palme,2577,végétal,831.0,,832.0,0.0,0.0
Iran (République islamique d'),102,2012,Huile de Coco,2578,végétal,7.0,,7.0,0.0,
Iran (République islamique d'),102,2012,Huile de Sésame,2579,végétal,15.0,15.0,0.0,0.0,
Iran (République islamique d'),102,2012,Huile d'Olive,2580,végétal,6.0,4.0,2.0,0.0,
Iran (République islamique d'),102,2012,Huile de Germe de Maïs,2582,végétal,2.0,,2.0,0.0,
Iran (République islamique d'),102,2012,Huil Plantes Oleif Autr,2586,végétal,21.0,4.0,17.0,0.0,0.0
Iran (République islamique d'),102,2012,Tomates,2601,végétal,4848.0,5470.0,3.0,624.0,
Iran (République islamique d'),102,2012,Oignons,2602,végétal,1923.0,1938.0,0.0,15.0,
Iran (République islamique d'),102,2012,"Légumes, Autres",2605,végétal,14054.0,14809.0,11.0,766.0,
Iran (République islamique d'),102,2012,"Oranges, Mandarines",2611,végétal,2025.0,1946.0,86.0,8.0,0.0
Iran (République islamique d'),102,2012,Citrons & Limes,2612,végétal,349.0,384.0,9.0,44.0,
Iran (République islamique d'),102,2012,Pamplemousse,2613,végétal,83.0,82.0,1.0,0.0,
Iran (République islamique d'),102,2012,"Agrumes, Autres",2614,végétal,99.0,83.0,31.0,14.0,
Iran (République islamique d'),102,2012,Bananes,2615,végétal,671.0,92.0,590.0,12.0,
Iran (République islamique d'),102,2012,Pommes,2617,végétal,1567.0,1700.0,4.0,137.0,
Iran (République islamique d'),102,2012,Ananas,2618,végétal,43.0,,70.0,28.0,
Iran (République islamique d'),102,2012,Dattes,2619,végétal,1007.0,1087.0,0.0,79.0,
Iran (République islamique d'),102,2012,Raisin,2620,végétal,1793.0,2150.0,1.0,358.0,0.0
Iran (République islamique d'),102,2012,"Fruits, Autres",2625,végétal,3735.0,3828.0,15.0,109.0,0.0
Iran (République islamique d'),102,2012,Café,2630,végétal,15.0,,17.0,2.0,0.0
Iran (République islamique d'),102,2012,Feve de Cacao,2633,végétal,31.0,,34.0,3.0,0.0
Iran (République islamique d'),102,2012,Thé,2635,végétal,210.0,158.0,64.0,11.0,
Iran (République islamique d'),102,2012,Poivre,2640,végétal,5.0,,5.0,0.0,0.0
Iran (République islamique d'),102,2012,Piments,2641,végétal,5.0,4.0,2.0,0.0,
Iran (République islamique d'),102,2012,Girofles,2642,végétal,0.0,,0.0,,
Iran (République islamique d'),102,2012,"Épices, Autres",2645,végétal,57.0,67.0,13.0,23.0,
Iran (République islamique d'),102,2012,Vin,2655,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2012,Bière,2656,végétal,0.0,0.0,0.0,0.0,0.0
Iran (République islamique d'),102,2012,Boissons Fermentés,2657,végétal,1.0,1.0,0.0,0.0,
Iran (République islamique d'),102,2012,Boissons Alcooliques,2658,végétal,0.0,0.0,0.0,0.0,
Iran (République islamique d'),102,2012,"Alcool, non Comestible",2659,végétal,6.0,13.0,1.0,8.0,
Iran (République islamique d'),102,2012,Aliments pour enfants,2680,végétal,1.0,,3.0,2.0,
Iran (République islamique d'),102,2012,Viande de Bovins,2731,animal,340.0,253.0,89.0,2.0,0.0
Iran (République islamique d'),102,2012,Viande d'Ovins/Caprins,2732,animal,278.0,269.0,9.0,0.0,
Iran (République islamique d'),102,2012,Viande de Suides,2733,animal,0.0,0.0,0.0,0.0,
Iran (République islamique d'),102,2012,Viande de Volailles,2734,animal,1885.0,1883.0,47.0,45.0,
Iran (République islamique d'),102,2012,"Viande, Autre",2735,animal,18.0,18.0,0.0,0.0,
Iran (République islamique d'),102,2012,Abats Comestible,2736,animal,113.0,113.0,0.0,0.0,
Iran (République islamique d'),102,2012,Graisses Animales Crue,2737,animal,34.0,26.0,23.0,15.0,0.0
Iran (République islamique d'),102,2012,"Beurre, Ghee",2740,animal,223.0,169.0,56.0,2.0,
Iran (République islamique d'),102,2012,Crème,2743,animal,2.0,22.0,0.0,20.0,
Iran (République islamique d'),102,2012,Oeufs,2744,animal,726.0,726.0,2.0,1.0,
Iran (République islamique d'),102,2012,Miel,2745,végétal,71.0,71.0,0.0,0.0,
Iran (République islamique d'),102,2012,Poissons Eau Douce,2761,animal,374.0,371.0,6.0,2.0,
Iran (République islamique d'),102,2012,Perciform,2762,animal,96.0,111.0,1.0,16.0,
Iran (République islamique d'),102,2012,Poissons Pelagiques,2763,animal,312.0,306.0,42.0,36.0,
Iran (République islamique d'),102,2012,"Poissons Marins, Autres",2764,animal,30.0,24.0,6.0,0.0,
Iran (République islamique d'),102,2012,Crustacés,2765,animal,11.0,21.0,0.0,10.0,
Iran (République islamique d'),102,2012,Cephalopodes,2766,animal,1.0,4.0,0.0,3.0,0.0
Iran (République islamique d'),102,2012,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,,
Iran (République islamique d'),102,2012,Animaux Aquatiques Autre,2769,animal,2.0,2.0,,,
Iran (République islamique d'),102,2012,Plantes Aquatiques,2775,animal,0.0,,0.0,,
Iran (République islamique d'),102,2012,Huiles de Poissons,2781,animal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2012,Huiles de Foie de Poisso,2782,animal,0.0,0.0,0.0,0.0,
Iran (République islamique d'),102,2012,Riz (Eq Blanchi),2805,végétal,2652.0,1574.0,1087.0,9.0,0.0
Iran (République islamique d'),102,2012,Lait - Excl Beurre,2848,animal,6258.0,6510.0,322.0,574.0,
Iran (République islamique d'),102,2013,Blé,2511,végétal,13800.0,9304.0,4390.0,326.0,432.0
Iran (République islamique d'),102,2013,Orge,2513,végétal,3583.0,2812.0,771.0,0.0,0.0
Iran (République islamique d'),102,2013,Maïs,2514,végétal,5866.0,1852.0,4007.0,4.0,11.0
Iran (République islamique d'),102,2013,Seigle,2515,végétal,0.0,0.0,0.0,0.0,
Iran (République islamique d'),102,2013,Avoine,2516,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2013,Millet,2517,végétal,11.0,10.0,1.0,0.0,0.0
Iran (République islamique d'),102,2013,Sorgho,2518,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2013,"Céréales, Autres",2520,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2013,Pommes de Terre,2531,végétal,4546.0,4598.0,6.0,57.0,
Iran (République islamique d'),102,2013,Manioc,2532,végétal,1.0,,1.0,0.0,
Iran (République islamique d'),102,2013,Patates douces,2533,végétal,0.0,,,0.0,
Iran (République islamique d'),102,2013,"Racines, Nda",2534,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2013,"Sucre, canne",2536,végétal,6537.0,6537.0,,,
Iran (République islamique d'),102,2013,"Sucre, betterave",2537,végétal,3502.0,3467.0,35.0,0.0,
Iran (République islamique d'),102,2013,Sucre Eq Brut,2542,végétal,2168.0,1380.0,966.0,52.0,-126.0
Iran (République islamique d'),102,2013,Edulcorants Autres,2543,végétal,22.0,,24.0,2.0,0.0
Iran (République islamique d'),102,2013,Haricots,2546,végétal,192.0,190.0,2.0,0.0,0.0
Iran (République islamique d'),102,2013,Pois,2547,végétal,188.0,195.0,0.0,7.0,0.0
Iran (République islamique d'),102,2013,Légumineuses Autres,2549,végétal,504.0,473.0,34.0,2.0,0.0
Iran (République islamique d'),102,2013,Noix,2551,végétal,907.0,959.0,8.0,60.0,0.0
Iran (République islamique d'),102,2013,Soja,2555,végétal,306.0,186.0,231.0,1.0,-110.0
Iran (République islamique d'),102,2013,Arachides Decortiquees,2556,végétal,35.0,3.0,32.0,0.0,
Iran (République islamique d'),102,2013,Graines de tournesol,2557,végétal,89.0,76.0,13.0,0.0,
Iran (République islamique d'),102,2013,Graines Colza/Moutarde,2558,végétal,366.0,350.0,16.0,0.0,0.0
Iran (République islamique d'),102,2013,Graines de coton,2559,végétal,115.0,115.0,0.0,0.0,0.0
Iran (République islamique d'),102,2013,Coco (Incl Coprah),2560,végétal,15.0,,15.0,0.0,
Iran (République islamique d'),102,2013,Sésame,2561,végétal,36.0,28.0,8.0,0.0,
Iran (République islamique d'),102,2013,Palmistes,2562,végétal,0.0,,0.0,0.0,
Iran (République islamique d'),102,2013,Olives,2563,végétal,36.0,35.0,1.0,0.0,
Iran (République islamique d'),102,2013,"Plantes Oleiferes, Autre",2570,végétal,18.0,2.0,16.0,1.0,0.0
Iran (République islamique d'),102,2013,Huile de Soja,2571,végétal,633.0,49.0,820.0,136.0,-100.0
Iran (République islamique d'),102,2013,Huile d'Arachide,2572,végétal,0.0,,0.0,0.0,0.0
Iran (République islamique d'),102,2013,Huile de Tournesol,2573,végétal,246.0,33.0,217.0,4.0,0.0
Iran (République islamique d'),102,2013,Huile de Colza&Moutarde,2574,végétal,140.0,139.0,2.0,0.0,
Iran (République islamique d'),102,2013,Huile Graines de Coton,2575,végétal,13.0,14.0,2.0,3.0,
Iran (République islamique d'),102,2013,Huile de Palmistes,2576,végétal,7.0,,7.0,0.0,
Iran (République islamique d'),102,2013,Huile de Palme,2577,végétal,1021.0,,1021.0,0.0,0.0
Iran (République islamique d'),102,2013,Huile de Coco,2578,végétal,5.0,,5.0,0.0,
Iran (République islamique d'),102,2013,Huile de Sésame,2579,végétal,16.0,16.0,0.0,0.0,
Iran (République islamique d'),102,2013,Huile d'Olive,2580,végétal,7.0,3.0,4.0,0.0,
Iran (République islamique d'),102,2013,Huile de Germe de Maïs,2582,végétal,4.0,,4.0,0.0,
Iran (République islamique d'),102,2013,Huil Plantes Oleif Autr,2586,végétal,10.0,3.0,7.0,0.0,0.0
Iran (République islamique d'),102,2013,Tomates,2601,végétal,5165.0,5650.0,2.0,487.0,
Iran (République islamique d'),102,2013,Oignons,2602,végétal,2004.0,2050.0,0.0,46.0,
Iran (République islamique d'),102,2013,"Légumes, Autres",2605,végétal,14644.0,15054.0,6.0,417.0,
Iran (République islamique d'),102,2013,"Oranges, Mandarines",2611,végétal,2082.0,2030.0,63.0,11.0,0.0
Iran (République islamique d'),102,2013,Citrons & Limes,2612,végétal,382.0,406.0,21.0,45.0,
Iran (République islamique d'),102,2013,Pamplemousse,2613,végétal,88.0,87.0,1.0,0.0,
Iran (République islamique d'),102,2013,"Agrumes, Autres",2614,végétal,85.0,77.0,27.0,19.0,
Iran (République islamique d'),102,2013,Bananes,2615,végétal,698.0,116.0,595.0,14.0,
Iran (République islamique d'),102,2013,Pommes,2617,végétal,1609.0,1693.0,4.0,89.0,
Iran (République islamique d'),102,2013,Ananas,2618,végétal,72.0,,88.0,15.0,
